OBJECTID,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,capacity,lat,lon,name,short_name,station_id,DDLat,DDLon,ORIG_OID,OBJECTID_1,Shape_Leng,zone,LocationID,borough,taxi_R_OBJECTID,taxi_R_tz,taxi_R_total,taxi_R_male,taxi_R_age_under_29,taxi_R_age_30_54,taxi_R_age_55_over,taxi_R_white,taxi_R_black,taxi_R_asian,taxi_R_others,taxi_R_two_or_more,taxi_R_less_high_school,taxi_R_high_school,taxi_R_college,taxi_R_bachelor,taxi_W_OBJECTID,taxi_W_tz,taxi_W_total,taxi_W_male,taxi_W_age_under_29,taxi_W_age_30_54,taxi_W_age_55_over,taxi_W_white,taxi_W_black,taxi_W_asian,taxi_W_others,taxi_W_two_or_more,taxi_W_less_high_school,taxi_W_high_school,taxi_W_college,taxi_W_bachelor,nyu_2451_34513_statefp,nyu_2451_34513_countyfp,nyu_2451_34513_tractce,nyu_2451_34513_geoid,nyu_2451_34513_name,nyu_2451_34513_namelsad,nyu_2451_34513_mtfcc,nyu_2451_34513_funcstat,nyu_2451_34513_aland,nyu_2451_34513_awater,nyu_2451_34513_intptlat,nyu_2451_34513_intptlon,nyu_2451_34513_ct,census_csv_CensusTract,census_csv_County,census_csv_Borough,census_csv_Income,census_csv_IncomePerCap,census_csv_Drive,census_csv_Carpool,census_csv_Transit,census_csv_Walk,census_csv_OtherTransp,census_csv_WorkAtHome,census_csv_MeanCommute,census_csv_Employed,census_csv_PrivateWork,census_csv_PublicWork,census_csv_SelfEmployed,census_csv_FamilyWork,census_csv_Unemployment
144,1,144,1,144,43,40.714948069999998,-74.002344820000005,Centre St & Worth St,5279.029999999999745,386,40.71495633N,074.00234627W,144,231,0.063420116558700,TriBeCa/Civic Center,231,Manhattan,229,231,10429,0.549525361971426,0.199156199060313,0.618755393613961,0.182088407325726,0.787707354492281,0.064531594592003,0.126282481541854,0.005944961165979,0.015533608207882,0.062230319301946,0.131843896826158,0.187649822610030,0.419119762201553,225,231,172899,0.471413946870716,0.173517487087837,0.599824174807257,0.226658338104905,0.608985592744897,0.257190614173593,0.106322188098254,0.008316994314600,0.019184610668656,0.081700877390847,0.146039016998363,0.238237352442756,0.360505266080197,36,061,003100,36061003100,31,Census Tract 31,G5020,S,205554,0,+40.7152762,-074.0038600,36061003100.000000000000000,36061003100.000000000000000,New York,Manhattan,183500,70170,7.400000000000000,0.600000000000000,54.899999999999999,28.600000000000001,2.500000000000000,6.100000000000000,23.500000000000000,0.466142911000000,87.200000000000003,3.900000000000000,8.500000000000000,0.400000000000000,12.400000000000000
145,1,145,1,145,39,40.712732660000000,-74.004607300000004,Centre St & Chambers St,5207.010000000000218,387,40.71274092N,074.00460875W,145,231,0.063420116558700,TriBeCa/Civic Center,231,Manhattan,229,231,10429,0.549525361971426,0.199156199060313,0.618755393613961,0.182088407325726,0.787707354492281,0.064531594592003,0.126282481541854,0.005944961165979,0.015533608207882,0.062230319301946,0.131843896826158,0.187649822610030,0.419119762201553,225,231,172899,0.471413946870716,0.173517487087837,0.599824174807257,0.226658338104905,0.608985592744897,0.257190614173593,0.106322188098254,0.008316994314600,0.019184610668656,0.081700877390847,0.146039016998363,0.238237352442756,0.360505266080197,36,061,003100,36061003100,31,Census Tract 31,G5020,S,205554,0,+40.7152762,-074.0038600,36061003100.000000000000000,36061003100.000000000000000,New York,Manhattan,183500,70170,7.400000000000000,0.600000000000000,54.899999999999999,28.600000000000001,2.500000000000000,6.100000000000000,23.500000000000000,0.466142911000000,87.200000000000003,3.900000000000000,8.500000000000000,0.400000000000000,12.400000000000000
146,1,146,1,146,35,40.749717752999999,-74.002950346000006,W 26 St & 10 Ave,6382.050000000000182,388,40.74972602N,074.00295180W,146,246,0.069467193743700,West Chelsea/Hudson Yards,246,Manhattan,244,246,5131,0.535178327811343,0.257259793412590,0.617033716624440,0.125706489962970,0.723055934515689,0.102903917365036,0.149288637692458,0.006041707269538,0.018709803157279,0.075229000194894,0.127070746443188,0.193139738842331,0.347300721106997,240,246,22623,0.573796578703090,0.249790036688326,0.573133536666225,0.177076426645449,0.716660036246298,0.181143084471555,0.074879547363303,0.007381868010432,0.019935463908412,0.090704150643151,0.156124298280511,0.209432878044468,0.293948636343544,36,061,009900,36061009900,99,Census Tract 99,G5020,S,1007102,1125670,+40.7523775,-074.0083669,36061009900.000000000000000,36061009900.000000000000000,New York,Manhattan,128906,131432,3.400000000000000,2.400000000000000,42.500000000000000,36.399999999999999,11.199999999999999,4.100000000000000,26.000000000000000,0.756986634000000,92.900000000000006,1.700000000000000,5.400000000000000,0.000000000000000,5.800000000000000
147,1,147,1,147,27,40.710445540000002,-73.965250630000000,Broadway & Berry St,5164.039999999999964,389,40.71045380N,073.96525207W,147,256,0.067914966960300,Williamsburg (South Side),256,Brooklyn,254,256,15990,0.503001876172608,0.311069418386492,0.558411507191995,0.130519074421513,0.814196372732958,0.090744215134459,0.063727329580988,0.009631019387117,0.021701063164478,0.109881175734834,0.149906191369606,0.188805503439650,0.240337711069418,250,256,20419,0.421127381360498,0.237083108869190,0.554042803271463,0.208874087859347,0.606004211763554,0.254077085067829,0.111317890200304,0.011019148831970,0.017581664136344,0.149762476125178,0.187521426122729,0.222097066457711,0.203535922425192,36,047,054900,36047054900,549,Census Tract 549,G5020,S,195117,0,+40.7111716,-073.9657308,36047054900.000000000000000,36047054900.000000000000000,Kings,Brooklyn,68043,45763,8.300000000000001,4.000000000000000,51.299999999999997,17.100000000000001,6.100000000000000,13.100000000000000,31.100000000000001,0.575287356000000,84.400000000000006,4.400000000000000,11.199999999999999,0.000000000000000,6.300000000000000
148,1,148,1,148,31,40.692215890000000,-73.984284400000007,Duffield St & Willoughby St,4596.050000000000182,390,40.69222414N,073.98428584W,148,65,0.044607068365800,Downtown Brooklyn/MetroTech,65,Brooklyn,64,65,5257,0.493627544226745,0.241772874262888,0.623169107856192,0.135058017880921,0.620696214571048,0.193075898801598,0.160357618413544,0.006277344493057,0.019592923720753,0.088643713144379,0.135248240441316,0.206771923150086,0.327563249001332,62,65,62423,0.731252903577207,0.086891049773321,0.617849190202329,0.295259760024350,0.435160117264470,0.433141630488762,0.102173878217965,0.009788058888551,0.019736315140253,0.118578088204668,0.228954071415985,0.305031799176586,0.260544991429441,36,047,001500,36047001500,15,Census Tract 15,G5020,S,306737,0,+40.6942848,-073.9830119,36047001500.000000000000000,36047001500.000000000000000,Kings,Brooklyn,90616,50871,9.000000000000000,1.200000000000000,70.900000000000006,9.699999999999999,2.900000000000000,6.300000000000000,33.500000000000000,0.564911104000000,82.299999999999997,11.199999999999999,6.300000000000000,0.200000000000000,11.000000000000000
149,1,149,1,149,31,40.697601270000000,-73.993445589999993,Clark St & Henry St,4789.029999999999745,391,40.69760952N,073.99344703W,149,33,0.053270293196700,Brooklyn Heights,33,Brooklyn,32,33,12611,0.495519784315280,0.170565379430656,0.644358100071366,0.185076520497978,0.791689794623741,0.084212195702165,0.099833478709064,0.005154230433748,0.019110300531282,0.068828800253747,0.140908730473396,0.216319086511775,0.403378003330426,31,33,15811,0.416861678578205,0.221364872557081,0.553412181392701,0.225222946050218,0.614319144899121,0.283853013724622,0.074188855859844,0.008728100689393,0.018910884827019,0.117513123774587,0.174562013787869,0.225286193156663,0.261273796723800,36,047,000501,36047000501,5.01,Census Tract 5.01,G5020,S,83724,0,+40.6958143,-073.9947007,36047000501.000000000000000,36047000501.000000000000000,Kings,Brooklyn,110700,60880,4.300000000000000,1.600000000000000,69.400000000000006,12.400000000000000,3.800000000000000,8.600000000000000,29.699999999999999,0.544231982000000,83.900000000000006,9.199999999999999,6.900000000000000,0.000000000000000,7.000000000000000
150,1,150,1,150,35,40.695065000000000,-73.987166999999999,Jay St & Tech Pl,4710.060000000000400,392,40.69507325N,073.98716844W,150,65,0.044607068365800,Downtown Brooklyn/MetroTech,65,Brooklyn,64,65,5257,0.493627544226745,0.241772874262888,0.623169107856192,0.135058017880921,0.620696214571048,0.193075898801598,0.160357618413544,0.006277344493057,0.019592923720753,0.088643713144379,0.135248240441316,0.206771923150086,0.327563249001332,62,65,62423,0.731252903577207,0.086891049773321,0.617849190202329,0.295259760024350,0.435160117264470,0.433141630488762,0.102173878217965,0.009788058888551,0.019736315140253,0.118578088204668,0.228954071415985,0.305031799176586,0.260544991429441,36,047,001300,36047001300,13,Census Tract 13,G5020,S,291214,0,+40.6976253,-073.9883828,36047001300.000000000000000,36047001300.000000000000000,Kings,Brooklyn,111500,45902,7.800000000000000,0.000000000000000,65.500000000000000,18.899999999999999,1.600000000000000,6.100000000000000,32.200000000000003,0.390320062000000,70.200000000000003,23.199999999999999,6.600000000000000,0.000000000000000,3.300000000000000
151,1,151,1,151,31,40.722992079999997,-73.979954660000004,E 5 St & Avenue C,5545.039999999999964,393,40.72300034N,073.97995610W,151,4,0.043566527092100,Alphabet City,4,Manhattan,3,4,12318,0.497239811657737,0.302890079558370,0.521269686637441,0.175840233804189,0.670482221139795,0.167478486767332,0.129160578015912,0.009904205228121,0.022974508848839,0.111625263841533,0.150917356713752,0.194187368079234,0.240379931807112,2,4,2717,0.482149429517851,0.253220463746780,0.554287817445712,0.192491718807508,0.693411851306588,0.188443135811557,0.092381302907619,0.008833271991167,0.016930437983070,0.128818549871181,0.159735001840265,0.220463746779536,0.237762237762238,36,061,002601,36061002601,26.01,Census Tract 26.01,G5020,S,106047,0,+40.7225850,-073.9799302,36061002601.000000000000000,36061002601.000000000000000,New York,Manhattan,43854,35495,9.600000000000000,0.600000000000000,59.500000000000000,25.300000000000001,3.500000000000000,1.500000000000000,33.399999999999999,0.477611940000000,78.700000000000003,17.800000000000001,3.500000000000000,0.000000000000000,8.400000000000000
152,1,152,1,152,32,40.725213109999999,-73.977687520000003,E 9 St & Avenue C,5616.010000000000218,394,40.72522137N,073.97768896W,152,4,0.043566527092100,Alphabet City,4,Manhattan,3,4,12318,0.497239811657737,0.302890079558370,0.521269686637441,0.175840233804189,0.670482221139795,0.167478486767332,0.129160578015912,0.009904205228121,0.022974508848839,0.111625263841533,0.150917356713752,0.194187368079234,0.240379931807112,2,4,2717,0.482149429517851,0.253220463746780,0.554287817445712,0.192491718807508,0.693411851306588,0.188443135811557,0.092381302907619,0.008833271991167,0.016930437983070,0.128818549871181,0.159735001840265,0.220463746779536,0.237762237762238,36,061,002800,36061002800,28,Census Tract 28,G5020,S,183726,0,+40.7268637,-073.9768107,36061002800.000000000000000,36061002800.000000000000000,New York,Manhattan,30056,24697,8.600000000000000,1.000000000000000,61.700000000000003,20.899999999999999,6.200000000000000,1.500000000000000,33.799999999999997,0.423895028000000,73.700000000000003,15.800000000000001,10.500000000000000,0.000000000000000,12.000000000000000
153,1,153,1,153,25,40.680342422999999,-73.955768939199999,Lefferts Pl & Franklin Ave,4222.020000000000437,396,40.68035067N,073.95577037W,153,49,0.075290018342700,Clinton Hill,49,Brooklyn,48,49,18607,0.470844305906379,0.231525769871554,0.622722631267802,0.145751598860644,0.585639812973612,0.312946740474015,0.073198258719837,0.006986617939485,0.021228569893051,0.094856774332241,0.160101037244048,0.222873112269576,0.290643306282582,47,49,9436,0.491627808393387,0.252225519287834,0.544828317083510,0.202946163628656,0.658223823654091,0.230500211954218,0.085099618482408,0.007206443408224,0.018969902501060,0.102055955913523,0.165112335735481,0.220432386604493,0.260173802458669,36,047,022700,36047022700,227,Census Tract 227,G5020,S,240759,0,+40.6815079,-073.9572525,36047022700.000000000000000,36047022700.000000000000000,Kings,Brooklyn,53363,31944,8.300000000000001,1.700000000000000,72.299999999999997,2.700000000000000,3.900000000000000,11.199999999999999,38.100000000000001,0.536107383000000,68.799999999999997,18.699999999999999,12.500000000000000,0.000000000000000,12.300000000000001
154,1,154,1,154,27,40.684157480000003,-73.969222729999998,Fulton St & Clermont Ave,4386.050000000000182,397,40.68416573N,073.96922417W,154,97,0.062476014742300,Fort Greene,97,Brooklyn,96,97,14355,0.474886799024730,0.217554858934169,0.627516544757924,0.154928596307907,0.549564611633577,0.321560431905260,0.095437129919889,0.009056078021595,0.024381748519680,0.103308951584814,0.165517241379310,0.225287356321839,0.288331591779868,94,97,17994,0.466266533288874,0.212181838390575,0.554573746804490,0.233244414804935,0.559575414026898,0.324608202734245,0.091586084250306,0.006946760031121,0.017283538957430,0.089196398799600,0.142436367678115,0.222074024674892,0.334111370456819,36,047,017900,36047017900,179,Census Tract 179,G5020,S,158819,0,+40.6842454,-073.9713339,36047017900.000000000000000,36047017900.000000000000000,Kings,Brooklyn,45947,30232,7.800000000000000,2.400000000000000,75.200000000000003,5.700000000000000,0.900000000000000,8.000000000000000,36.700000000000003,0.398934883000000,73.400000000000006,19.399999999999999,7.200000000000000,0.000000000000000,9.600000000000000
155,1,155,1,155,31,40.691651829999998,-73.999978599999992,Atlantic Ave & Furman St,4614.039999999999964,398,40.69166008N,073.99998005W,155,54,0.076219244855400,Columbia Street,54,Brooklyn,53,54,2415,0.503105590062112,0.156107660455487,0.683229813664596,0.160662525879917,0.758592132505176,0.114699792960663,0.096480331262940,0.004140786749482,0.026086956521739,0.086128364389234,0.160248447204969,0.231884057971014,0.365631469979296,52,54,1133,0.673433362753751,0.195939982347749,0.601059135039718,0.203000882612533,0.744924977934687,0.170344218887908,0.059135039717564,0.011473962930274,0.014121800529568,0.140335392762577,0.201235657546337,0.248896734333628,0.213592233009709,36,047,004700,36047004700,47,Census Tract 47,G5020,S,330360,0,+40.6884834,-074.0021455,36047004700.000000000000000,36047004700.000000000000000,Kings,Brooklyn,101150,56582,14.199999999999999,5.400000000000000,63.600000000000001,5.500000000000000,6.700000000000000,4.500000000000000,37.600000000000001,0.549497088000000,78.000000000000000,13.300000000000001,8.699999999999999,0.000000000000000,12.199999999999999
156,1,156,1,156,27,40.688515340000002,-73.964762800000003,Lafayette Ave & St James Pl,4494.039999999999964,399,40.68852359N,073.96476423W,156,49,0.075290018342700,Clinton Hill,49,Brooklyn,48,49,18607,0.470844305906379,0.231525769871554,0.622722631267802,0.145751598860644,0.585639812973612,0.312946740474015,0.073198258719837,0.006986617939485,0.021228569893051,0.094856774332241,0.160101037244048,0.222873112269576,0.290643306282582,47,49,9436,0.491627808393387,0.252225519287834,0.544828317083510,0.202946163628656,0.658223823654091,0.230500211954218,0.085099618482408,0.007206443408224,0.018969902501060,0.102055955913523,0.165112335735481,0.220432386604493,0.260173802458669,36,047,019300,36047019300,193,Census Tract 193,G5020,S,269727,0,+40.6912795,-073.9626407,36047019300.000000000000000,36047019300.000000000000000,Kings,Brooklyn,54369,27736,14.199999999999999,2.400000000000000,58.700000000000003,13.800000000000001,6.900000000000000,3.900000000000000,33.600000000000001,0.380142336000000,71.200000000000003,25.300000000000001,3.500000000000000,0.000000000000000,13.000000000000000
157,1,157,1,157,15,40.719260810000002,-73.981780240000006,Pitt St & Stanton St,5406.039999999999964,400,40.71926907N,073.98178168W,157,232,0.061470908533100,Two Bridges/Seward Park,232,Manhattan,230,232,18223,0.483893980134994,0.232563244251770,0.557756681117269,0.209680074630961,0.586346924216649,0.145255995170938,0.238544696262964,0.009932502880975,0.019919881468474,0.129122537452670,0.153706853975745,0.206442407946002,0.278164956373813,226,232,8306,0.412593306043824,0.213821333975439,0.534432940043342,0.251745725981218,0.578136287021430,0.242836503732242,0.148808090536961,0.010955935468336,0.019263183241031,0.137731760173369,0.173970623645557,0.242114134360703,0.232362147844931,36,061,002201,36061002201,22.01,Census Tract 22.01,G5020,S,161667,0,+40.7191156,-073.9818443,36061002201.000000000000000,36061002201.000000000000000,New York,Manhattan,34988,26403,2.300000000000000,1.700000000000000,75.099999999999994,17.100000000000001,2.100000000000000,1.700000000000000,36.399999999999999,0.439586066000000,83.099999999999994,9.000000000000000,7.900000000000000,0.000000000000000,13.000000000000000
158,1,158,1,158,42,40.720195760000003,-73.989978249999993,Allen St & Rivington St,5414.060000000000400,401,40.72020402N,073.98997969W,158,148,0.039130501563300,Lower East Side,148,Manhattan,146,148,11205,0.504596162427488,0.302008032128514,0.538152610441767,0.159839357429719,0.579830432842481,0.071396697902722,0.325033467202142,0.007139669790272,0.016599732262383,0.106916555109326,0.129852744310576,0.172066041945560,0.289156626506024,142,148,12461,0.537677553968381,0.286975363132975,0.535029291389134,0.177995345477891,0.593371318513763,0.120455822165155,0.259690233528609,0.007222534307038,0.019260091485435,0.132814380868309,0.175427333279833,0.201267956022791,0.203514966696092,36,061,001800,36061001800,18,Census Tract 18,G5020,S,222660,0,+40.7190473,-073.9908456,36061001800.000000000000000,36061001800.000000000000000,New York,Manhattan,59416,34216,3.800000000000000,2.300000000000000,55.100000000000001,22.500000000000000,4.900000000000000,11.300000000000001,29.800000000000001,0.594643286000000,91.200000000000003,2.900000000000000,5.400000000000000,0.600000000000000,4.200000000000000
