pickup_datetime,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,icon,fog,rain,snow,hail,thunder,tornado
2016-02-24 18:51:00,12.8,55.0,11.7,53.1,93.0,25.9,16.1,46.3,28.8,180,South,4.8,3.0,1001.2,29.57,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2016-02-24 19:05:00,12.8,55.0,11.7,53.1,93.0,16.7,10.4,35.2,21.9,170,South,4.0,2.5,1001.9,29.59,,,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2016-02-24 19:32:00,13.3,55.9,12.2,54.0,93.0,9.3,5.8,,,0,Variable,6.4,4.0,1000.2,29.54,,,,,1.5,0.06,Light Rain,rain,0,1,0,0,0,0
2016-02-24 19:51:00,13.3,55.9,12.2,54.0,93.0,9.3,5.8,,,0,Variable,6.4,4.0,998.8,29.5,,,,,1.8,0.07,Overcast,cloudy,0,0,0,0,0,0
2016-02-24 20:09:00,14.4,57.9,13.3,55.9,93.0,16.7,10.4,38.9,24.2,160,SSE,4.0,2.5,998.5,29.49,,,,,0.5,0.02,Light Rain,rain,0,1,0,0,0,0
2016-02-24 20:18:00,13.9,57.0,12.2,54.0,89.0,18.5,11.5,42.6,26.5,180,South,8.0,5.0,998.5,29.49,,,,,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0
2016-02-24 20:51:00,14.4,57.9,12.8,55.0,90.0,13.0,8.1,37.0,23.0,190,South,8.0,5.0,997.6,29.46,,,,,1.0,0.04,Light Rain,rain,0,1,0,0,0,0
2016-02-24 21:51:00,13.9,57.0,12.8,55.0,93.0,9.3,5.8,44.4,27.6,0,Variable,6.4,4.0,995.3,29.39,,,,,1.0,0.04,Light Rain,rain,0,1,0,0,0,0
2016-02-24 22:02:00,13.9,57.0,12.8,55.0,93.0,,,,,0,North,8.0,5.0,995.8,29.41,,,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2016-02-24 22:24:00,14.4,57.9,13.3,55.9,93.0,20.4,12.7,57.4,35.7,180,South,4.0,2.5,995.5,29.4,,,,,1.0,0.04,Light Rain,rain,0,1,0,0,0,0
2016-02-24 22:28:00,14.4,57.9,12.8,55.0,90.0,22.2,13.8,59.3,36.8,190,South,6.4,4.0,995.5,29.4,,,,,1.0,0.04,Light Rain,rain,0,1,0,0,0,0
2016-02-24 22:51:00,14.4,57.9,12.8,55.0,90.0,16.7,10.4,48.2,29.9,170,South,4.8,3.0,994.0,29.36,,,,,2.0,0.08,Light Rain,rain,0,1,0,0,0,0
2016-02-24 23:14:00,13.9,57.0,12.2,54.0,89.0,,,,,0,North,2.8,1.8,994.1,29.36,,,,,0.8,0.03,Rain,rain,0,1,0,0,0,0
2016-02-24 23:23:00,13.9,57.0,12.8,55.0,93.0,,,,,0,North,4.8,3.0,993.8,29.35,,,,,1.5,0.06,Light Rain,rain,0,1,0,0,0,0
2016-02-24 23:51:00,15.0,59.0,13.3,55.9,90.0,7.4,4.6,37.0,23.0,0,Variable,16.1,10.0,992.8,29.32,,,,,2.3,0.09,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 00:04:00,15.6,60.1,13.3,55.9,86.0,,,,,0,North,16.1,10.0,993.5,29.34,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 00:51:00,15.0,59.0,12.8,55.0,87.0,9.3,5.8,31.5,19.6,0,Variable,14.5,9.0,992.8,29.32,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 01:30:00,15.0,59.0,13.3,55.9,90.0,18.5,11.5,37.0,23.0,190,South,14.5,9.0,992.8,29.32,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 01:51:00,15.6,60.1,13.3,55.9,86.0,9.3,5.8,,,0,Variable,16.1,10.0,991.7,29.29,,,,,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 02:51:00,13.9,57.0,11.7,53.1,87.0,9.3,5.8,,,170,South,16.1,10.0,991.3,29.28,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-02-25 03:51:00,13.3,55.9,11.1,52.0,87.0,13.0,8.1,,,160,SSE,14.5,9.0,990.7,29.26,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-02-25 04:51:00,11.7,53.1,10.0,50.0,89.0,11.1,6.9,,,160,SSE,14.5,9.0,990.2,29.24,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-25 05:51:00,11.7,53.1,8.9,48.0,83.0,7.4,4.6,,,0,Variable,16.1,10.0,990.0,29.24,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-25 06:51:00,11.7,53.1,8.3,46.9,80.0,5.6,3.5,,,0,Variable,16.1,10.0,990.0,29.24,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-02-25 07:02:00,11.7,53.1,8.9,48.0,83.0,11.1,6.9,,,170,South,16.1,10.0,990.7,29.26,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-02-25 07:51:00,12.8,55.0,5.6,42.1,62.0,13.0,8.1,,,200,SSW,16.1,10.0,989.8,29.23,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-02-25 08:51:00,11.7,53.1,3.9,39.0,59.0,5.6,3.5,31.5,19.6,0,Variable,16.1,10.0,989.6,29.23,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 09:43:00,11.1,52.0,5.0,41.0,66.0,5.6,3.5,31.5,19.6,0,Variable,16.1,10.0,990.1,29.24,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 09:51:00,11.1,52.0,5.0,41.0,66.0,13.0,8.1,38.9,24.2,250,WSW,16.1,10.0,989.5,29.22,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 10:32:00,10.6,51.1,3.3,37.9,61.0,22.2,13.8,46.3,28.8,260,West,16.1,10.0,991.1,29.27,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 10:51:00,10.0,50.0,3.9,39.0,66.0,16.7,10.4,40.7,25.3,260,West,16.1,10.0,990.6,29.26,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 10:58:00,10.0,50.0,3.9,39.0,66.0,16.7,10.4,40.7,25.3,260,West,16.1,10.0,991.8,29.29,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 11:51:00,9.4,48.9,3.3,37.9,66.0,20.4,12.7,31.5,19.6,260,West,16.1,10.0,991.2,29.27,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 12:47:00,9.0,48.2,1.0,33.8,58.0,9.3,5.8,31.5,19.6,0,Variable,16.1,10.0,992.1,29.3,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 12:51:00,8.9,48.0,1.1,34.0,58.0,13.0,8.1,,,270,West,16.1,10.0,991.4,29.28,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 13:09:00,8.9,48.0,1.1,34.0,58.0,9.3,5.8,38.9,24.2,0,Variable,16.1,10.0,992.1,29.3,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 13:51:00,8.9,48.0,-0.6,30.9,52.0,13.0,8.1,44.4,27.6,260,West,16.1,10.0,991.3,29.28,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 14:51:00,8.3,46.9,-1.1,30.0,52.0,20.4,12.7,42.6,26.5,260,West,16.1,10.0,992.6,29.31,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 15:51:00,7.2,45.0,-1.1,30.0,56.0,20.4,12.7,37.0,23.0,270,West,16.1,10.0,993.4,29.34,3.8,38.9,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2016-02-25 16:51:00,4.4,39.9,-0.6,30.9,70.0,14.8,9.2,46.3,28.8,260,West,16.1,10.0,994.6,29.37,1.1,33.9,,,0.0,0.0,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 17:38:00,5.0,41.0,-1.1,30.0,65.0,16.7,10.4,48.2,29.9,260,West,16.1,10.0,995.8,29.41,1.5,34.7,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-02-25 17:51:00,5.0,41.0,-1.7,28.9,62.0,,,,,0,North,16.1,10.0,995.5,29.4,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-02-25 18:51:00,4.4,39.9,-1.1,30.0,68.0,14.8,9.2,44.4,27.6,250,WSW,16.1,10.0,996.5,29.43,1.1,33.9,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-02-25 18:58:00,4.4,39.9,-1.1,30.0,68.0,13.0,8.1,35.2,21.9,250,WSW,16.1,10.0,997.2,29.45,1.4,34.5,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 19:12:00,4.4,39.9,-1.1,30.0,68.0,7.4,4.6,40.7,25.3,0,Variable,16.1,10.0,997.5,29.46,2.6,36.7,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 19:24:00,3.9,39.0,-1.1,30.0,70.0,16.7,10.4,42.6,26.5,250,WSW,16.1,10.0,997.5,29.46,0.2,32.3,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 19:51:00,3.9,39.0,-1.1,30.0,70.0,18.5,11.5,33.3,20.7,240,WSW,16.1,10.0,996.9,29.44,-0.1,31.8,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-02-25 20:02:00,3.9,39.0,-1.1,30.0,70.0,24.1,15.0,40.7,25.3,250,WSW,16.1,10.0,997.9,29.47,-0.8,30.6,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-02-25 20:51:00,4.4,39.9,-1.7,28.9,65.0,24.1,15.0,53.7,33.4,260,West,16.1,10.0,997.5,29.46,-0.1,31.8,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 21:51:00,4.4,39.9,-2.2,28.0,63.0,20.4,12.7,37.0,23.0,260,West,16.1,10.0,998.5,29.49,0.3,32.5,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 22:18:00,4.4,39.9,-2.2,28.0,63.0,14.8,9.2,,,280,West,16.1,10.0,999.9,29.53,1.1,33.9,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 22:34:00,3.3,37.9,-1.7,28.9,70.0,,,,,0,North,16.1,10.0,1000.2,29.54,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 22:51:00,3.3,37.9,-1.7,28.9,70.0,,,,,0,North,16.1,10.0,999.8,29.53,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-25 23:51:00,3.3,37.9,-3.3,26.1,62.0,22.2,13.8,37.0,23.0,270,West,16.1,10.0,1000.4,29.55,-1.3,29.6,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-26 00:51:00,3.3,37.9,-7.2,19.0,47.0,7.4,4.6,37.0,23.0,0,Variable,16.1,10.0,1001.7,29.58,1.3,34.4,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-26 01:51:00,2.2,36.0,-7.8,18.0,48.0,18.5,11.5,35.2,21.9,290,WNW,16.1,10.0,1002.9,29.62,-2.2,28.0,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-26 02:51:00,2.2,36.0,-7.2,19.0,50.0,13.0,8.1,46.3,28.8,280,West,16.1,10.0,1003.4,29.63,-1.3,29.6,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-26 03:51:00,1.7,35.1,-7.2,19.0,52.0,16.7,10.4,46.3,28.8,290,WNW,16.1,10.0,1003.9,29.65,-2.6,27.4,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-26 04:51:00,1.1,34.0,-8.9,16.0,48.0,13.0,8.1,40.7,25.3,290,WNW,16.1,10.0,1005.2,29.69,-2.6,27.2,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-26 05:51:00,0.6,33.1,-9.4,15.1,48.0,14.8,9.2,37.0,23.0,290,WNW,16.1,10.0,1006.4,29.72,-3.6,25.5,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-26 06:51:00,0.0,32.0,-10.0,14.0,48.0,,,,,0,North,16.1,10.0,1007.6,29.76,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-02-26 07:51:00,-0.6,30.9,-11.7,10.9,43.0,13.0,8.1,33.3,20.7,300,WNW,16.1,10.0,1008.9,29.8,-4.7,23.5,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 08:51:00,0.0,32.0,-12.2,10.0,40.0,13.0,8.1,33.3,20.7,300,WNW,16.1,10.0,1009.9,29.83,-4.0,24.8,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 09:51:00,0.6,33.1,-12.2,10.0,38.0,14.8,9.2,37.0,23.0,300,WNW,16.1,10.0,1010.6,29.85,-3.6,25.5,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 10:51:00,1.1,34.0,-12.8,9.0,35.0,13.0,8.1,35.2,21.9,290,WNW,16.1,10.0,1011.3,29.87,-2.6,27.2,,,,,Scattered Clouds,partlycloudy,0,0,0,0,0,0
2016-02-26 11:51:00,1.7,35.1,-12.8,9.0,34.0,9.3,5.8,35.2,21.9,0,Variable,16.1,10.0,1011.5,29.87,-1.1,30.1,,,,,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2016-02-26 12:51:00,1.7,35.1,-13.3,8.1,33.0,24.1,15.0,46.3,28.8,320,NW,16.1,10.0,1011.6,29.88,-3.6,25.5,,,,,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2016-02-26 13:51:00,2.2,36.0,-15.0,5.0,27.0,16.7,10.4,40.7,25.3,290,WNW,16.1,10.0,1011.8,29.88,-2.0,28.5,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 14:51:00,1.7,35.1,-16.7,1.9,25.0,24.1,15.0,48.2,29.9,300,WNW,16.1,10.0,1012.1,29.89,-3.6,25.5,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 15:51:00,1.7,35.1,-17.2,1.0,24.0,11.1,6.9,42.6,26.5,0,Variable,16.1,10.0,1013.5,29.93,-1.5,29.3,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 16:51:00,1.1,34.0,-17.8,0.0,24.0,11.1,6.9,38.9,24.2,0,Variable,16.1,10.0,1014.4,29.96,-2.2,28.0,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 17:51:00,0.0,32.0,-17.2,1.0,27.0,16.7,10.4,35.2,21.9,320,NW,16.1,10.0,1015.7,30.0,-4.7,23.6,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 18:51:00,0.0,32.0,-16.7,1.9,28.0,13.0,8.1,,,310,NW,16.1,10.0,1017.1,30.04,-4.0,24.8,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 19:51:00,-1.1,30.0,-16.7,1.9,30.0,7.4,4.6,,,0,Variable,16.1,10.0,1017.9,30.06,-3.8,25.2,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 20:51:00,-1.1,30.0,-15.6,3.9,33.0,7.4,4.6,,,0,Variable,16.1,10.0,1018.6,30.08,-3.8,25.2,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 21:51:00,-1.7,28.9,-14.4,6.1,38.0,,,,,0,North,16.1,10.0,1019.0,30.09,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 22:51:00,-2.2,28.0,-13.9,7.0,41.0,20.4,12.7,35.2,21.9,310,NW,16.1,10.0,1019.0,30.09,-8.0,17.5,,,,,Clear,clear,0,0,0,0,0,0
2016-02-26 23:51:00,-2.2,28.0,-13.9,7.0,41.0,9.3,5.8,35.2,21.9,0,Variable,16.1,10.0,1019.1,30.1,-5.7,21.7,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 00:51:00,-2.8,27.0,-13.9,7.0,43.0,11.1,6.9,27.8,17.3,0,Variable,16.1,10.0,1019.2,30.1,-6.9,19.5,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 01:51:00,-2.8,27.0,-13.3,8.1,45.0,,,,,0,North,16.1,10.0,1019.6,30.11,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 02:51:00,-2.8,27.0,-13.3,8.1,45.0,11.1,6.9,,,310,NW,16.1,10.0,1019.2,30.1,-6.9,19.5,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 03:51:00,-3.3,26.1,-12.8,9.0,49.0,7.4,4.6,,,0,Variable,16.1,10.0,1019.3,30.1,-6.4,20.5,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 04:51:00,-2.8,27.0,-12.8,9.0,47.0,13.0,8.1,,,320,NW,16.1,10.0,1019.5,30.11,-7.4,18.7,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 05:51:00,-2.8,27.0,-12.8,9.0,47.0,0.0,0.0,,,0,North,16.1,10.0,1019.9,30.12,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 06:51:00,-2.8,27.0,-12.2,10.0,49.0,0.0,0.0,,,0,North,16.1,10.0,1020.2,30.13,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 07:51:00,-2.2,28.0,-11.7,10.9,49.0,0.0,0.0,,,0,North,16.1,10.0,1020.4,30.14,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 08:51:00,-1.1,30.0,-11.1,12.0,47.0,9.3,5.8,,,270,West,16.1,10.0,1020.4,30.14,-4.4,24.1,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 09:51:00,-0.6,30.9,-11.1,12.0,46.0,,,,,0,North,16.1,10.0,1020.0,30.12,,,,,,,Partly Cloudy,partlycloudy,0,0,0,0,0,0
2016-02-27 10:51:00,0.0,32.0,-11.7,10.9,42.0,5.6,3.5,,,280,West,16.1,10.0,1019.1,30.1,-1.8,28.7,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 11:51:00,2.2,36.0,-11.1,12.0,37.0,11.1,6.9,,,260,West,16.1,10.0,1018.6,30.08,-0.9,30.3,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 12:51:00,2.8,37.0,-11.1,12.0,36.0,,,,,0,North,16.1,10.0,1017.3,30.04,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 13:51:00,3.9,39.0,-11.7,10.9,32.0,18.5,11.5,27.8,17.3,260,West,16.1,10.0,1016.4,30.02,-0.1,31.8,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 14:51:00,4.4,39.9,-11.1,12.0,32.0,,,,,0,North,16.1,10.0,1015.9,30.0,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 15:51:00,5.0,41.0,-10.6,12.9,32.0,14.8,9.2,,,280,West,16.1,10.0,1015.5,29.99,1.8,35.2,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 16:51:00,4.4,39.9,-10.6,12.9,33.0,11.1,6.9,31.5,19.6,0,Variable,16.1,10.0,1015.2,29.98,1.7,35.1,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 17:51:00,4.4,39.9,-10.0,14.0,35.0,13.0,8.1,35.2,21.9,240,WSW,16.1,10.0,1015.3,29.99,1.4,34.5,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 18:51:00,4.4,39.9,-8.9,16.0,38.0,11.1,6.9,,,0,Variable,16.1,10.0,1015.7,30.0,1.7,35.1,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 19:51:00,3.9,39.0,-8.3,17.1,41.0,5.6,3.5,,,0,Variable,16.1,10.0,1015.7,30.0,2.6,36.8,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 20:51:00,3.9,39.0,-8.3,17.1,41.0,13.0,8.1,25.9,16.1,250,WSW,16.1,10.0,1015.7,30.0,0.8,33.4,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 21:51:00,3.9,39.0,-7.8,18.0,43.0,7.4,4.6,,,0,Variable,16.1,10.0,1015.6,29.99,2.0,35.7,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 22:51:00,3.9,39.0,-7.8,18.0,43.0,16.7,10.4,35.2,21.9,250,WSW,16.1,10.0,1015.5,29.99,0.2,32.3,,,,,Clear,clear,0,0,0,0,0,0
2016-02-27 23:51:00,3.9,39.0,-7.2,19.0,45.0,13.0,8.1,,,240,WSW,16.1,10.0,1015.1,29.98,0.8,33.4,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 00:51:00,3.9,39.0,-7.2,19.0,45.0,16.7,10.4,25.9,16.1,260,West,16.1,10.0,1014.8,29.97,0.2,32.3,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 01:51:00,3.9,39.0,-7.2,19.0,45.0,9.3,5.8,25.9,16.1,0,Variable,16.1,10.0,1014.5,29.96,1.5,34.8,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 02:51:00,3.3,37.9,-6.7,19.9,48.0,13.0,8.1,29.6,18.4,260,West,16.1,10.0,1014.0,29.95,0.0,32.1,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 03:51:00,3.3,37.9,-6.7,19.9,48.0,7.4,4.6,,,0,Variable,16.1,10.0,1014.0,29.95,1.3,34.4,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 04:51:00,3.3,37.9,-6.1,21.0,51.0,11.1,6.9,,,0,Variable,16.1,10.0,1014.1,29.95,0.4,32.7,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 05:51:00,3.3,37.9,-6.1,21.0,51.0,13.0,8.1,,,260,West,16.1,10.0,1014.8,29.97,0.0,32.1,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 06:51:00,3.9,39.0,-6.1,21.0,49.0,11.1,6.9,31.5,19.6,250,WSW,16.1,10.0,1015.1,29.98,1.1,34.0,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 07:51:00,3.9,39.0,-6.1,21.0,49.0,13.0,8.1,29.6,18.4,250,WSW,16.1,10.0,1015.3,29.99,0.8,33.4,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 08:51:00,5.0,41.0,-6.1,21.0,45.0,11.1,6.9,25.9,16.1,0,Variable,16.1,10.0,1015.0,29.98,2.5,36.4,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 09:51:00,7.2,45.0,-6.1,21.0,39.0,,,,,0,North,16.1,10.0,1014.8,29.97,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 10:51:00,9.4,48.9,-5.6,21.9,35.0,16.7,10.4,27.8,17.3,250,WSW,16.1,10.0,1014.3,29.96,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 11:51:00,11.7,53.1,-4.4,24.1,32.0,13.0,8.1,31.5,19.6,250,WSW,16.1,10.0,1013.1,29.92,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 12:51:00,13.9,57.0,-3.3,26.1,30.0,5.6,3.5,,,0,Variable,16.1,10.0,1011.8,29.88,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 13:51:00,14.4,57.9,-3.3,26.1,30.0,11.1,6.9,31.5,19.6,0,Variable,16.1,10.0,1011.0,29.86,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 14:51:00,15.6,60.1,-2.8,27.0,28.0,13.0,8.1,29.6,18.4,230,SW,16.1,10.0,1010.3,29.84,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 15:51:00,15.6,60.1,-3.3,26.1,27.0,9.3,5.8,31.5,19.6,230,SW,16.1,10.0,1009.8,29.82,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 16:51:00,15.6,60.1,-2.8,27.0,28.0,,,,,0,North,16.1,10.0,1009.5,29.81,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 17:51:00,15.0,59.0,-3.3,26.1,28.0,14.8,9.2,37.0,23.0,240,WSW,16.1,10.0,1009.3,29.81,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 18:51:00,14.4,57.9,-3.3,26.1,30.0,14.8,9.2,25.9,16.1,230,SW,16.1,10.0,1009.1,29.8,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 19:51:00,13.9,57.0,-3.9,25.0,29.0,13.0,8.1,29.6,18.4,240,WSW,16.1,10.0,1009.0,29.8,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 20:51:00,12.8,55.0,-3.3,26.1,33.0,9.3,5.8,25.9,16.1,0,Variable,16.1,10.0,1009.4,29.81,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 21:51:00,11.7,53.1,-1.7,28.9,40.0,11.1,6.9,,,180,South,16.1,10.0,1008.7,29.79,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 22:51:00,10.6,51.1,-0.6,30.9,46.0,7.4,4.6,,,0,Variable,16.1,10.0,1008.1,29.77,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-28 23:51:00,11.1,52.0,-0.6,30.9,45.0,13.0,8.1,,,210,SSW,16.1,10.0,1007.0,29.74,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-29 00:51:00,10.6,51.1,-0.6,30.9,46.0,14.8,9.2,29.6,18.4,250,WSW,16.1,10.0,1006.3,29.72,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-29 01:51:00,10.6,51.1,-0.6,30.9,46.0,11.1,6.9,33.3,20.7,250,WSW,16.1,10.0,1005.3,29.69,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-29 02:51:00,10.0,50.0,-0.6,30.9,48.0,13.0,8.1,,,220,SW,16.1,10.0,1004.2,29.66,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-29 03:51:00,10.0,50.0,-1.1,30.0,46.0,9.3,5.8,,,0,Variable,16.1,10.0,1003.5,29.64,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-29 04:51:00,10.0,50.0,-1.1,30.0,46.0,18.5,11.5,29.6,18.4,240,WSW,16.1,10.0,1002.8,29.62,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-29 05:51:00,10.6,51.1,-1.1,30.0,44.0,18.5,11.5,37.0,23.0,230,SW,16.1,10.0,1002.3,29.6,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-29 06:51:00,10.0,50.0,-1.1,30.0,46.0,14.8,9.2,,,250,WSW,16.1,10.0,1002.2,29.6,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-29 07:51:00,10.0,50.0,-1.1,30.0,46.0,20.4,12.7,33.3,20.7,240,WSW,16.1,10.0,1002.4,29.6,,,,,,,Clear,clear,0,0,0,0,0,0
2016-02-29 08:51:00,11.1,52.0,-0.6,30.9,45.0,13.0,8.1,,,250,WSW,16.1,10.0,1002.5,29.61,,,,,,,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
2016-02-29 09:51:00,11.1,52.0,-0.6,30.9,45.0,14.8,9.2,29.6,18.4,250,WSW,16.1,10.0,1003.0,29.62,,,,,,,Overcast,cloudy,0,0,0,0,0,0
2016-02-29 10:51:00,10.0,50.0,1.1,34.0,54.0,7.4,4.6,25.9,16.1,0,Variable,12.9,8.0,1003.3,29.63,,,,,0.0,0.0,Light Rain,rain,0,1,0,0,0,0
2016-02-29 11:51:00,8.3,46.9,4.4,39.9,77.0,7.4,4.6,,,0,Variable,6.4,4.0,1003.3,29.63,,,,,1.3,0.05,Light Rain,rain,0,1,0,0,0,0
2016-02-29 12:51:00,11.1,52.0,4.4,39.9,63.0,14.8,9.2,,,270,West,16.1,10.0,1002.6,29.61,,,,,0.0,0.0,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0
